Series,Number,Name,Address
3150,983013985,JULIA CARVALHO FERNANDES,PRACA TIPOGRAFO ALFREDO FAGUNDES 413
3151,977960826,VINICIUS MARCOS LINHARES LEAL MORAES,ALAMEDA DESEMBARGADOR LEONARDO SILVEIRA 562
3152,946948357,SAMARA RACHEL LINHARES BRITO RAMOS,RUA DOUTOR MATIAS FAGUNDES 271
3153,992959311,RICARDO BRUNO NASCIMENTO BRAGA MACIEL,TRAVESSA PROFESSOR MATIAS MARTINS 524
3154,925340127,JESSICA MARIA LINHARES MARTINS SILVA,PRACA  ALFREDO COELHO 954
3155,969383812,DANIELA ANA ALVES TEIXEIRA,PRACA DOUTOR PEDRO ALMEIDA 791
3156,998305532,LARISSA ANDRADE PAIVA,TRAVESSA DESEMBARGADOR GUSTAVO FREITAS 281
3157,967988364,LUANA LINHARES ASSIS,RUA DOUTOR LUIZ AZEVEDO 129
3158,959598473,BRUNO FELIPE BENTO,TRAVESSA MAJOR LUIZ ARAUJO 214
3159,918128471,MATIAS CARLOS SANTOS,ALAMEDA DESEMBARGADOR JOAO ANTUNES 358
3160,978626200,LUCIA JULIA RAMOS,ALAMEDA MAJOR GABRIEL MEDEIROS 61
3161,935864997,LEONARDO SILVEIRA MORAES,PRACA  THIAGO ABREU 797
3162,901403543,MARIA LUANA MARTINS,ALAMEDA SARGENTO CARLOS PEREIRA 62
3163,934979316,RICARDO LUCAS AMARAL,RUA DESEMBARGADOR GUSTAVO ASSIS 999
3164,933709991,ANA JULIA ARAUJO CAMPOS,PRACA SARGENTO PEDRO MATOS 792
3165,953288158,DENISE DANIELA PRADO COELHO BAHR,PRACA PROFESSOR CARLOS MORAES 700
3166,923471933,LUIZ BRITO PIRES,ALAMEDA PROFESSOR VINICIUS RIBEIRO 245
3167,936616498,BEATRIZ CASTRO ALVES CAMARGO,TRAVESSA DESEMBARGADOR MATHEUS CORREIA 382
3168,958705214,LEONARDO BARRETO COELHO,TRAVESSA MAJOR RAFAEL TEIXEIRA 439
3169,934559069,BRUNA AMANDA SOARES FAGUNDES,PRACA DOUTOR LUCAS LEAL 887
3170,968834881,BEATRIZ SAMARA CAMARGO,RUA DESEMBARGADOR BRUNO ALBINO 346
3171,947600223,DANIELA BAHR AZEVEDO,TRAVESSA TIPOGRAFO PAULO VARGAS 631
3172,975558820,CARLOS XAVIER RABELO,ALAMEDA  GABRIEL PINHO 819
3173,973389143,CARLOS FELIPE MATOS,TRAVESSA DOUTOR CARLOS LIMA 71
3174,907978399,ALESSANDRO DANIEL PAIVA BATISTA,ALAMEDA MAJOR PEDRO ALBINO 305
3175,990087136,GABRIELA MACEDO MIRANDA ANDRADE,ALAMEDA  LUCAS CARVALHO 487
3176,985503353,ALESSANDRO MIRANDA,RUA DESEMBARGADOR ALESSANDRO CASTRO 183
3177,993081265,THIAGO RAMOS,RUA DOUTOR LUCAS FRANCA 962
3178,993323224,GUSTAVO PEDRO MATOS,ALAMEDA TIPOGRAFO VINICIUS PEREIRA 415
3179,932077194,GABRIEL THIAGO MARQUES CARVALHO,TRAVESSA DOUTOR GABRIEL PINHO 304
3180,931358520,GABRIELA ARAUJO,PRACA SARGENTO MATIAS BAHR 477
3181,945854780,MATIAS PAIVA,PRACA TIPOGRAFO PAULO BRASIL 550
3182,994908802,RACHEL VASCONCELOS,TRAVESSA DESEMBARGADOR BRUNO ANTUNES 501
3183,977996408,MARIA DANIELA ALBINO,AVENIDA  PAULO MACEDO 91
3184,916798983,JULIA ANA VARGAS NEVES,RUA  LUIZ ALVES 496
3185,915523051,PEDRO GUSTAVO SABINO BRASIL BRITO,ALAMEDA  RAFAEL ALMEIDA 542
3186,969164524,BEATRIZ JAQUELINE VASCONCELOS DUTRA SILVEIRA,RUA TIPOGRAFO MATIAS COELHO 240
3187,917415348,LUANA FREITAS FREITAS,RUA DESEMBARGADOR PAULO ANDRADE 966
3188,968981070,LUCIA BAHR CANDIDO,RUA MAJOR LUCAS BRAGA 38
3189,996583314,ALFREDO MORAES MACHADO,RUA DOUTOR JOAO PESSOA 86
3190,981588851,RAFAEL ALVES PADILHA,PRACA  LUIZ ASSIS 560
3191,952650730,FELIPE ALFREDO NASCIMENTO MIRANDA RIBEIRO,AVENIDA MAJOR RICARDO PINTO 301
3192,986010705,SAMARA LEAL MORAES,PRACA  RAFAEL MACEDO 819
3193,999400882,RACHEL RAQUEL CHAGAS,AVENIDA MAJOR MATIAS MONTEIRO 499
3194,935853255,RICARDO NEVES,TRAVESSA SARGENTO RAFAEL PINHO 749
3195,974193856,JAQUELINE SILVA FRAGA,TRAVESSA MAJOR LUIS LEITE 110
3196,902870972,PAULO THIAGO AMARAL FRAGA,TRAVESSA SARGENTO GABRIEL RIBEIRO 81
3197,904218128,MARIA ALMEIDA BRASIL SABINO,PRACA DOUTOR RICARDO SABINO 9
3198,970292802,CARLOS ALFREDO ANDRADE,PRACA TIPOGRAFO GABRIEL VIEIRA 320
3199,950525615,ALFREDO THIAGO SALES,PRACA  GABRIEL PACHECO 612
3200,922487869,AMANDA OLIVEIRA ALVES,AVENIDA  PAULO NASCIMENTO 388
3201,903544588,GUSTAVO NASCIMENTO,TRAVESSA MAJOR JOAO NASCIMENTO 685
3202,992606203,ANA ARAUJO,ALAMEDA MAJOR ALESSANDRO BAHR 648
3203,995341677,PEDRO JOSE CASTRO,AVENIDA DOUTOR BRUNO PACHECO 902
3204,986462746,RAFAEL ANTUNES BARRETO,ALAMEDA DESEMBARGADOR JOAO SABINO 181
3205,973243557,DANIELA LETICIA BARROS,TRAVESSA  BRUNO FREITAS 229
3206,953968430,MATIAS PEDRO FERNANDES LOPES VASCONCELOS,RUA SARGENTO FELIPE CORREIA 893
3207,915851660,SAMARA LIMA,TRAVESSA SARGENTO JOSE CARDOSO 606
3208,959584787,LUIS CASTRO PRADO ABREU,TRAVESSA PROFESSOR RAFAEL BRAGA 380
3209,987816915,RACHEL GABRIELA COELHO,PRACA DESEMBARGADOR GUILHERME ANTUNES 523
3210,923270339,BRUNA BRUNA BRITO BRITO CANDIDO,TRAVESSA PROFESSOR THIAGO ROCHA 998
3211,952506425,SAMANTA FRANCA VIEIRA,PRACA  GABRIEL FRAGA 550
3212,946755796,DANIELA LUANA BENTO,ALAMEDA DESEMBARGADOR FELIPE BRAGA 425
3213,938410829,LUANA FREITAS OLIVEIRA,TRAVESSA PROFESSOR LEONARDO MEDEIROS 251
3214,901464534,JOAO OLIVEIRA BARRETO FREITAS,PRACA PROFESSOR PEDRO MATOS 344
3215,948858400,GUSTAVO GUSTAVO FRANCA LOPES,AVENIDA MAJOR LEONARDO ROSA 193
3216,977302730,JOAO CARLOS SOARES XAVIER AZEVEDO,RUA TIPOGRAFO GUILHERME FREITAS 988
3217,920267629,JULIA PIRES,AVENIDA TIPOGRAFO MATHEUS MATOS 93
3218,997427662,CARLOS NASCIMENTO,TRAVESSA MAJOR GUSTAVO PAIVA 845
3219,900910417,DANIEL PEDRO RAMOS MIRANDA PESSOA,TRAVESSA DOUTOR ALESSANDRO BENTO 395
3220,959560637,MAYARA CARVALHO CARDOSO PAIVA,RUA PROFESSOR MATHEUS ALBINO 816
3221,974440509,BEATRIZ ANA PINHO PESSOA,TRAVESSA DESEMBARGADOR LUIS VASCONCELOS 440
3222,972605778,PAULO DANIEL ROSA RAMOS,ALAMEDA PROFESSOR GUSTAVO CASTRO 122
3223,917073703,ANA RACHEL ALBINO CARDOSO,AVENIDA DESEMBARGADOR FELIPE ABREU 418
3224,933512407,RACHEL JESSICA SILVEIRA PIRES NASCIMENTO,RUA MAJOR FELIPE PIRES 93
3225,981623964,BEATRIZ JESSICA BRASIL,PRACA DOUTOR MARCOS BARRETO 36
3226,942739426,BEATRIZ AMANDA PADILHA RIBEIRO,AVENIDA MAJOR JOSE ANDRADE 661
3227,981064394,LUIZ CARDOSO TEIXEIRA,PRACA DESEMBARGADOR MATHEUS LEITE 305
3228,962565822,ERICA JESSICA ONOFRE,RUA SARGENTO ALESSANDRO PADILHA 19
3229,958244921,ALESSANDRO XAVIER,TRAVESSA  RICARDO CANDIDO 384
3230,995600605,DANIEL FELIPE CANDIDO,ALAMEDA  RAFAEL BARRETO 945
3231,935230236,JOSE LUIZ FERNANDES SOARES,RUA DESEMBARGADOR MATIAS LEITE 823
3232,918003743,MARIA DANIELA LINHARES,RUA MAJOR BRUNO BAHR 309
3233,993855393,LUIS SILVA MACEDO,RUA TIPOGRAFO MARCOS ROCHA 346
3234,977254695,ANA VASCONCELOS,AVENIDA PROFESSOR LUIS ROCHA 844
3235,912954825,ANA SALES ABREU,AVENIDA TIPOGRAFO FELIPE ROCHA 821
3236,946087364,DENISE RABELO MONTEIRO,RUA DESEMBARGADOR GUSTAVO BARROS 449
3237,948974541,RAFAEL MARTINS BENTO,PRACA TIPOGRAFO BRUNO CORREIA 850
3238,985982737,JOSE PAIVA DUTRA,AVENIDA  VINICIUS RABELO 118
3239,921615502,LUCIA XAVIER LEAL,ALAMEDA TIPOGRAFO GUILHERME LEAL 796
3240,912176234,RAQUEL FREITAS,AVENIDA  DANIEL ARAUJO 287
3241,988083748,RAFAEL CANDIDO MATOS MEDEIROS,RUA SARGENTO GUSTAVO BENTO 518
3242,999305383,BRUNO LEONARDO RAMOS COELHO,RUA PROFESSOR FELIPE CANDIDO 659
3243,909965538,MATHEUS PACHECO CORREIA,RUA SARGENTO GUSTAVO ALBINO 173
3244,943757749,PEDRO PEDRO SANTOS LINHARES BRAGA,PRACA TIPOGRAFO DANIEL AMARAL 662
3245,939563935,LUIS CASTRO VARGAS CAMPOS,RUA TIPOGRAFO PAULO MIRANDA 893
3246,930793050,CARLOS MACIEL FREITAS,AVENIDA TIPOGRAFO RICARDO CASTRO 446
3247,952876992,DANIELA LARISSA BATISTA,AVENIDA PROFESSOR GUSTAVO SANTOS 104
3248,957165464,DANIEL MATIAS CANDIDO BENTO,AVENIDA DESEMBARGADOR BRUNO XAVIER 337
3249,946394624,VINICIUS ARAUJO,AVENIDA PROFESSOR RAFAEL MACIEL 610
3250,933696857,LUCIA VASCONCELOS MIRANDA,PRACA MAJOR THIAGO NEVES 437
3251,961336320,LUANA LUCIA MACEDO,PRACA  LUCAS PINHO 305
3252,947931414,RACHEL RAQUEL CANDIDO,RUA DOUTOR LUCAS CARVALHO 656
3253,946480629,RAFAEL PAIVA CAMARGO MONTEIRO,ALAMEDA DOUTOR GABRIEL DUTRA 748
3254,913253819,LUIZ LEONARDO CAMPOS PEREIRA CHAGAS,PRACA TIPOGRAFO DANIEL ABREU 676
3255,928954167,MATIAS GABRIEL FREITAS COELHO JUSTINO,AVENIDA  ALESSANDRO PADILHA 563
3256,934597715,MARIA COELHO VARGAS,PRACA  LEONARDO RABELO 327
3257,917414969,MAYARA DENISE CAMPOS FRAGA,TRAVESSA DESEMBARGADOR ALESSANDRO BARRETO 719
3258,925315938,PAULO VINICIUS COELHO BRITO,ALAMEDA DOUTOR RICARDO BENTO 250
3259,989045943,MATHEUS GABRIEL SILVA,AVENIDA MAJOR LUIZ ONOFRE 668
3260,995429296,LUCAS RICARDO NEVES FRANCA,ALAMEDA DESEMBARGADOR LUIS PINHO 596
3261,940581649,AMANDA ALBINO PAIVA,AVENIDA DESEMBARGADOR ALFREDO BATISTA 299
3262,907762782,MARIA LUCIA PADILHA,RUA  LUIZ VIEIRA 653
3263,955441891,RAFAEL FRAGA MIRANDA VASCONCELOS,RUA MAJOR THIAGO AZEVEDO 631
3264,951419612,JESSICA BEATRIZ LEAL,TRAVESSA MAJOR RAFAEL JUSTINO 91
3265,998437627,FELIPE BATISTA RODRIGUES,ALAMEDA DESEMBARGADOR MARCOS CARDOSO 696
3266,910909796,GABRIEL CHAGAS MACEDO FERNANDES,TRAVESSA PROFESSOR MARCOS ARAUJO 98
3267,947855600,PEDRO LEONARDO SILVEIRA,AVENIDA DESEMBARGADOR CARLOS ASSIS 400
3268,980616501,RACHEL RACHEL BRASIL,PRACA MAJOR JOAO SILVA 114
3269,979284980,LUIS RICARDO FAGUNDES PESSOA MACHADO,AVENIDA DOUTOR ALFREDO XAVIER 316
3270,942952437,SAMANTA BEATRIZ ALBINO LINHARES MACHADO,ALAMEDA TIPOGRAFO LUIZ RIBEIRO 519
3271,939755544,DENISE RAQUEL VASCONCELOS,RUA MAJOR MATHEUS SILVEIRA 728
3272,944452681,MARCOS VINICIUS ROCHA MONTEIRO LEITE,PRACA TIPOGRAFO LEONARDO BRAGA 412
3273,956870978,DANIELA TEIXEIRA MORAES BARROS,ALAMEDA DOUTOR GUILHERME PADILHA 867
3274,915350027,SAMARA RACHEL CORREIA,RUA SARGENTO JOSE MARQUES 246
3275,938727838,JOSE VINICIUS CAMPOS LOPES BAHR,RUA DOUTOR ALESSANDRO DUTRA 960
3276,907775669,PAULO PEDRO NEVES,PRACA DOUTOR PEDRO XAVIER 872
3277,944326496,BEATRIZ MAYARA CHAGAS,ALAMEDA TIPOGRAFO ALESSANDRO ROCHA 894
3278,959718730,VINICIUS GUILHERME CANDIDO ANTUNES SABINO,ALAMEDA SARGENTO JOSE OLIVEIRA 337
3279,916500745,MATIAS MARTINS,TRAVESSA SARGENTO MATIAS PACHECO 255
3280,953753940,FELIPE LUIS VASCONCELOS,TRAVESSA DESEMBARGADOR FELIPE ALMEIDA 29
3281,930678045,GABRIELA LUCIA XAVIER ANDRADE CANDIDO,RUA DESEMBARGADOR THIAGO XAVIER 531
3282,956874056,MARCOS ABREU CAMARGO CARDOSO,RUA DOUTOR PEDRO LINHARES 496
3283,986057989,SAMANTA LETICIA ARAUJO BRASIL,AVENIDA PROFESSOR GABRIEL SOARES 499
3284,974060914,BRUNA JESSICA BRITO,PRACA TIPOGRAFO VINICIUS BRAGA 138
3285,969772759,JAQUELINE RACHEL ROCHA SANTOS,AVENIDA DOUTOR RICARDO PEREIRA 273
3286,981099837,LUIS GUSTAVO PRADO MACHADO,ALAMEDA DESEMBARGADOR PEDRO RIBEIRO 952
3287,902540521,DANIELA GABRIELA ALMEIDA VIEIRA,ALAMEDA DESEMBARGADOR JOSE ROSA 964
3288,950054350,DENISE FRANCA PRADO,TRAVESSA DESEMBARGADOR ALFREDO LINHARES 758
3289,998619023,RACHEL ARAUJO ASSIS,PRACA TIPOGRAFO CARLOS CASTRO 926
3290,926337507,ALFREDO GUSTAVO XAVIER,ALAMEDA DOUTOR LUIS ALVES 427
3291,969798943,MAYARA VARGAS,RUA DESEMBARGADOR CARLOS LEITE 79
3292,905973405,FELIPE DANIEL MEDEIROS MARTINS,AVENIDA SARGENTO JOSE CANDIDO 115
3293,948830403,MATIAS LIMA CAMARGO NEVES,PRACA PROFESSOR LUIZ SILVEIRA 523
3294,999513730,ALFREDO CAMPOS LINHARES,RUA  ALFREDO PINHO 493
3295,964889914,ANA JESSICA MACEDO SILVEIRA,PRACA  RICARDO ALBINO 897
3296,908033804,RAFAEL FAGUNDES PIRES,AVENIDA MAJOR LUCAS BARRETO 242
3297,936440001,JULIA LARISSA BARROS,RUA PROFESSOR CARLOS BAHR 573
3298,912066421,JOSE ALFREDO MEDEIROS MARQUES BRAGA,PRACA PROFESSOR LUCAS DUTRA 837
3299,906411661,MAYARA LUANA BARROS,TRAVESSA TIPOGRAFO RAFAEL CASTRO 780
3300,932408509,GABRIEL THIAGO CARDOSO PIRES PADILHA,RUA DESEMBARGADOR CARLOS PINHO 30
3301,979438330,JESSICA SAMANTA AMARAL CANDIDO PESSOA,AVENIDA PROFESSOR ALFREDO ABREU 862
3302,900662620,PAULO ARAUJO LINHARES,AVENIDA PROFESSOR RICARDO MONTEIRO 583
3303,927221861,GUSTAVO PEDRO PRADO,RUA SARGENTO VINICIUS MORAES 574
3304,939459101,LUANA XAVIER,PRACA SARGENTO GUSTAVO SANTOS 467
3305,974809014,BRUNO SALES RIBEIRO,PRACA  LUCAS FAGUNDES 383
3306,934277492,JOSE PAIVA CORREIA MIRANDA,PRACA PROFESSOR LEONARDO BAHR 581
3307,936578964,MAYARA MORAES CHAGAS MARQUES,PRACA  BRUNO CARDOSO 341
3308,929109382,AMANDA PRADO SABINO,ALAMEDA MAJOR CARLOS LIMA 141
3309,970895719,SAMANTA LUANA XAVIER ROSA BARRETO,ALAMEDA MAJOR THIAGO ALVES 631
3310,956522684,JESSICA AMANDA FERNANDES,PRACA DESEMBARGADOR GUILHERME ROSA 116
3311,982768071,FELIPE LUIS NEVES PESSOA FRANCA,AVENIDA MAJOR MARCOS VARGAS 999
3312,931272890,LARISSA CANDIDO,PRACA  GUSTAVO CHAGAS 396
3313,958367885,RAFAEL MORAES ROCHA ONOFRE,RUA DOUTOR DANIEL CAMPOS 799
3314,985465078,LUANA LETICIA VIEIRA SILVA,PRACA  PAULO DUTRA 460
3315,976716575,SAMARA MAYARA CHAGAS,AVENIDA PROFESSOR ALFREDO CAMARGO 336
3316,916618876,MATHEUS PESSOA AZEVEDO,PRACA SARGENTO RAFAEL FRANCA 340
3317,993794356,ERICA SAMANTA MIRANDA MARQUES,RUA MAJOR LUCAS PACHECO 726
3318,917388831,JOSE DANIEL LEAL LEAL XAVIER,TRAVESSA PROFESSOR THIAGO CANDIDO 805
3319,940884842,LETICIA LUCIA BRASIL MARQUES ROSA,PRACA TIPOGRAFO GUILHERME JUSTINO 859
3320,970210477,THIAGO PACHECO NEVES SILVEIRA,ALAMEDA PROFESSOR LEONARDO ARAUJO 892
3321,984577007,ERICA ROSA CAMARGO,PRACA MAJOR THIAGO VASCONCELOS 55
3322,969195604,RICARDO MATIAS PINHO BAHR,RUA  JOSE ANTUNES 384
3323,963592885,RAQUEL BEATRIZ FAGUNDES,TRAVESSA SARGENTO ALESSANDRO NEVES 458
3324,944489776,LUIS PAULO BARROS BARROS,ALAMEDA DESEMBARGADOR VINICIUS ROCHA 397
3325,910357586,PAULO VIEIRA CORREIA,PRACA SARGENTO MARCOS COELHO 548
3326,983115201,RICARDO LIMA MACIEL CHAGAS,AVENIDA PROFESSOR CARLOS SILVEIRA 629
3327,969955034,LUIS FERNANDES COELHO CASTRO,TRAVESSA DOUTOR LUIS MATOS 504
3328,973923570,BEATRIZ PINTO,TRAVESSA  GABRIEL PADILHA 702
3329,923726475,LARISSA LEITE JUSTINO FREITAS,RUA PROFESSOR MATHEUS CARDOSO 423
3330,961463179,RACHEL BAHR ALBINO,RUA DOUTOR ALESSANDRO BENTO 379
3331,939616611,LARISSA BRAGA MORAES PINTO,AVENIDA SARGENTO GABRIEL FERNANDES 13
3332,923138114,JAQUELINE AMANDA NASCIMENTO PINTO BARRETO,ALAMEDA PROFESSOR THIAGO RABELO 177
3333,956451814,AMANDA MACHADO ANTUNES,PRACA MAJOR RICARDO MATOS 15
3334,972341428,JAQUELINE SAMARA MARQUES FERNANDES AMARAL,RUA SARGENTO MATIAS BENTO 262
3335,966018128,MATHEUS FELIPE AZEVEDO PINHO CHAGAS,TRAVESSA PROFESSOR VINICIUS COELHO 109
3336,920982211,RACHEL LETICIA BRAGA,AVENIDA MAJOR LUIS BARROS 232
3337,997807484,GUSTAVO THIAGO PINHO SILVEIRA,PRACA PROFESSOR MARCOS ALBINO 600
3338,984806748,GUILHERME THIAGO ROSA ANTUNES ARAUJO,PRACA MAJOR ALESSANDRO LEAL 565
3339,974813295,AMANDA ANA VASCONCELOS,RUA  GUILHERME BARRETO 382
3340,976013558,GABRIELA JAQUELINE BARRETO,RUA MAJOR DANIEL BRITO 172
3341,912038821,LUIZ PAULO DUTRA,RUA MAJOR PAULO XAVIER 485
3342,985560026,GUSTAVO LUIZ LINHARES MORAES,PRACA  THIAGO NEVES 655
3343,969779034,BRUNA ANA ROSA SILVA,TRAVESSA SARGENTO GUILHERME SILVA 10
3344,989936319,MARIA MARIA MARTINS ANTUNES,TRAVESSA PROFESSOR BRUNO VIEIRA 848
3345,903413828,LETICIA JULIA OLIVEIRA,AVENIDA DESEMBARGADOR LUIS NASCIMENTO 584
3346,918145617,LUIZ PAULO MONTEIRO BRITO,PRACA PROFESSOR LUIS VIEIRA 729
3347,920148444,DANIELA CARVALHO RIBEIRO LOPES,PRACA PROFESSOR FELIPE PRADO 555
3348,903133997,SAMARA SAMANTA BARRETO,ALAMEDA SARGENTO VINICIUS PEREIRA 620
3349,906127818,LUCIA BRAGA NASCIMENTO,RUA MAJOR JOAO CHAGAS 90
3350,914022997,DENISE BEATRIZ FAGUNDES,PRACA DOUTOR GUILHERME CANDIDO 403
3351,996272940,JULIA ERICA SANTOS LEITE,AVENIDA DOUTOR MARCOS BARRETO 622
3352,934867371,LEONARDO THIAGO TEIXEIRA,ALAMEDA DOUTOR LUIZ CORREIA 508
3353,930432847,JAQUELINE BRAGA VIEIRA ONOFRE,TRAVESSA TIPOGRAFO CARLOS LINHARES 138
3354,923892443,MATHEUS ASSIS TEIXEIRA BENTO,RUA DOUTOR JOSE BRAGA 780
3355,999953123,BRUNO CORREIA ASSIS,RUA PROFESSOR LUIZ FRANCA 111
3356,931317751,JOAO PIRES CANDIDO SABINO,AVENIDA MAJOR PEDRO DUTRA 675
3357,999672638,JESSICA RAQUEL XAVIER OLIVEIRA DUTRA,AVENIDA DOUTOR LUIS MIRANDA 512
3358,926825910,MATIAS FELIPE AMARAL ROCHA CAMARGO,PRACA DOUTOR RAFAEL MONTEIRO 405
3359,933387328,ALFREDO MEDEIROS SABINO,TRAVESSA PROFESSOR GABRIEL MIRANDA 50
3360,934423650,LUCAS MATHEUS LINHARES MARTINS,ALAMEDA TIPOGRAFO CARLOS FRANCA 221
3361,989779876,LETICIA MEDEIROS TEIXEIRA,PRACA DOUTOR ALESSANDRO FRANCA 521
3362,985539645,BRUNO MIRANDA,PRACA DESEMBARGADOR LUIS SILVA 559
3363,988025206,MAYARA ABREU,AVENIDA DOUTOR ALFREDO XAVIER 449
3364,931115286,MATIAS PEDRO FERNANDES RAMOS,AVENIDA DOUTOR LUIZ ARAUJO 962
3365,929087159,AMANDA DUTRA,AVENIDA  LEONARDO MEDEIROS 90
3366,909292960,ERICA XAVIER CARVALHO PRADO,TRAVESSA SARGENTO FELIPE FAGUNDES 905
3367,928761554,AMANDA FRANCA RIBEIRO ROCHA,TRAVESSA  MATIAS BRITO 736
3368,930018546,LARISSA FERNANDES PINTO,TRAVESSA MAJOR JOAO MORAES 772
3369,978411361,FELIPE LOPES SILVEIRA,PRACA PROFESSOR MATIAS MORAES 708
3370,985885973,SAMARA CHAGAS,RUA TIPOGRAFO JOAO PAIVA 420
3371,967420860,PAULO MATIAS PRADO ALBINO SOARES,ALAMEDA  FELIPE PAIVA 664
3372,959402410,LEONARDO ALESSANDRO SILVEIRA,ALAMEDA PROFESSOR LUCAS BENTO 308
3373,923945966,PEDRO FELIPE BARRETO BENTO,RUA PROFESSOR PAULO BATISTA 716
3374,985747847,JAQUELINE RACHEL MIRANDA FRAGA,AVENIDA TIPOGRAFO JOAO CARDOSO 434
3375,955435426,RICARDO PAIVA PINTO,TRAVESSA MAJOR LEONARDO BENTO 842
3376,958437636,SAMANTA BAHR BRASIL,TRAVESSA DESEMBARGADOR GUSTAVO XAVIER 631
3377,902852924,AMANDA LARISSA PIRES,TRAVESSA DESEMBARGADOR DANIEL CARDOSO 196
3378,961958633,BEATRIZ CANDIDO ALMEIDA MATOS,ALAMEDA SARGENTO THIAGO PACHECO 582
3379,957505957,LARISSA RAQUEL CARDOSO FRAGA,PRACA TIPOGRAFO BRUNO ALBINO 925
3380,935397282,JULIA FRAGA,TRAVESSA TIPOGRAFO LUCAS MARTINS 824
3381,936219474,BEATRIZ SAMARA FRANCA,PRACA DOUTOR LUIZ DUTRA 863
3382,988500339,JULIA MONTEIRO,PRACA DOUTOR LUIS NASCIMENTO 352
3383,919687093,RACHEL BATISTA VASCONCELOS CASTRO,PRACA SARGENTO GUILHERME SOARES 160
3384,999757568,LUCIA LETICIA RIBEIRO BRASIL,ALAMEDA  RICARDO ARAUJO 418
3385,980700243,BEATRIZ LUCIA FERNANDES,PRACA DESEMBARGADOR RAFAEL ALBINO 645
3386,906664572,THIAGO FELIPE ONOFRE RIBEIRO,RUA MAJOR RICARDO VIEIRA 43
3387,907423120,FELIPE CANDIDO BAHR ONOFRE,PRACA SARGENTO CARLOS BRAGA 421
3388,963707264,LEONARDO PAULO MATOS BRAGA,ALAMEDA DOUTOR MATIAS TEIXEIRA 255
3389,969783844,DENISE RAQUEL PINTO PIRES,RUA PROFESSOR RAFAEL JUSTINO 288
3390,983072688,BEATRIZ PIRES,TRAVESSA MAJOR VINICIUS PINHO 920
3391,984844732,BRUNO ROSA FERNANDES,AVENIDA DESEMBARGADOR VINICIUS ARAUJO 742
3392,961862933,LUIS BRAGA,ALAMEDA DOUTOR PAULO ANDRADE 49
3393,917525817,FELIPE JOAO PIRES BENTO PRADO,RUA DOUTOR PAULO FRANCA 609
3394,931354346,LARISSA SANTOS BARRETO,AVENIDA DESEMBARGADOR ALESSANDRO CANDIDO 20
3395,952746087,LUCAS CAMARGO SOARES,AVENIDA DESEMBARGADOR ALESSANDRO ANTUNES 8
3396,946183322,LUIZ JOAO SALES DUTRA,TRAVESSA PROFESSOR PEDRO JUSTINO 801
3397,974340956,LUCAS CARLOS ASSIS LEAL,PRACA DESEMBARGADOR FELIPE ABREU 668
3398,913858223,JAQUELINE LETICIA OLIVEIRA,AVENIDA  LUIS SILVEIRA 518
3399,968093930,MATIAS SABINO BAHR,TRAVESSA MAJOR LUCAS PIRES 128
3400,912853436,ALESSANDRO PEREIRA ALBINO LEITE,ALAMEDA PROFESSOR DANIEL FRAGA 302
3401,929274015,LUCAS LUIS JUSTINO FERNANDES,AVENIDA TIPOGRAFO GUSTAVO LINHARES 196
3402,942290356,GUSTAVO PAULO RAMOS BRITO ABREU,TRAVESSA  GUILHERME BARRETO 463
3403,914429954,DANIEL XAVIER SALES ABREU,AVENIDA DESEMBARGADOR PEDRO FRANCA 519
3404,959719093,THIAGO ROCHA,ALAMEDA DOUTOR CARLOS PEREIRA 511
3405,910469379,MARCOS SALES OLIVEIRA CARVALHO,PRACA SARGENTO RAFAEL MARTINS 912
3406,998195981,RACHEL FAGUNDES ASSIS,RUA PROFESSOR ALESSANDRO CHAGAS 26
3407,958226758,LUANA RACHEL BATISTA BARROS BARRETO,RUA DESEMBARGADOR DANIEL DUTRA 925
3408,901517320,JAQUELINE COELHO,TRAVESSA MAJOR LUIZ NEVES 286
3409,919264863,GABRIEL BRUNO DUTRA,TRAVESSA DOUTOR PAULO NASCIMENTO 493
3410,958019641,LARISSA BAHR RAMOS LINHARES,AVENIDA TIPOGRAFO BRUNO FAGUNDES 200
3411,947017259,AMANDA DANIELA MACIEL ROSA ALVES,ALAMEDA  MATIAS SILVA 851
3412,999703904,JULIA MATOS RIBEIRO,PRACA TIPOGRAFO LEONARDO VARGAS 465
3413,914651861,JOAO LUIZ CARDOSO,PRACA MAJOR FELIPE MARTINS 343
3414,934019020,MATHEUS MATHEUS BARROS,ALAMEDA  RAFAEL CAMPOS 250
3415,955883286,RACHEL XAVIER,AVENIDA PROFESSOR JOSE BARROS 826
3416,962628111,ALFREDO GUILHERME CARVALHO,RUA PROFESSOR ALFREDO BRAGA 442
3417,961464111,AMANDA FREITAS CORREIA XAVIER,AVENIDA MAJOR LUIZ PRADO 180
3418,987686792,LUCAS LUIS ALMEIDA CARDOSO MATOS,ALAMEDA MAJOR JOAO ARAUJO 248
3419,927309032,LEONARDO LUIS FERNANDES,TRAVESSA SARGENTO LUIS RABELO 159
3420,936194454,MARCOS CAMPOS FREITAS MATOS,ALAMEDA TIPOGRAFO ALFREDO VASCONCELOS 375
3421,951615316,MARIA PRADO,RUA DESEMBARGADOR BRUNO NEVES 680
3422,905319495,LUCAS LUIS PRADO MEDEIROS,TRAVESSA MAJOR MARCOS CARVALHO 521
